datasize_list,bruck_mr,bruck_logmr,bruck_std,bruck_logstd,bisect_mr,bisect_logmr,bisect_std,bisect_logstd,ssdp_mr,ssdp_logmr,ssdp_std,ssdp_logstd,socp_mr,socp_logmr,socp_std,socp_logstd
100,2.10462607,0.309552404276285,0.576140383785322,0.113097012277013,12.26320175,1.08817453762224,0.579428055947477,0.0202746121327821,0.42400451,-0.375873462728711,0.0547952791431981,0.0559914373815267,0.01947713,-1.71311047488743,0.00234552910119562,0.0495528161397288
110,2.09821591,0.318515672802068,0.27058744866404,0.0571522033662241,11.97476356,1.07767137083297,0.649991044094307,0.0241857740434798,0.45006317,-0.355414527077793,0.096331561059615,0.0910868075361324,0.02468069,-1.62103726729008,0.00621570760796119,0.115723281625146
120,2.20087581,0.334363412759908,0.455862486899624,0.0888158217050277,11.89982008,1.07517495754799,0.514511589796586,0.0187820854400779,0.41953525,-0.384904490574594,0.0828724249801029,0.0862161416049165,0.02690689,-1.59776355199878,0.00985540264056556,0.164673384081434
130,2.66639167,0.42182293454494,0.408941119678814,0.0612583916733059,12.21970918,1.08655849852677,0.620954695391812,0.0219941830835062,0.40431163,-0.402594689622153,0.0945250935316714,0.0917609889487461,0.02367857,-1.65276931464282,0.0094499379622949,0.155473095723183
140,2.61863931,0.409439593793999,0.530424432927731,0.0932364685020255,12.29319661,1.08915607303741,0.631551421989235,0.0220857186258314,0.49743764,-0.316451979000738,0.133444942282328,0.111184272909602,0.01984976,-1.71593850730744,0.00638072554185215,0.103992004293153
150,3.10806113,0.489539446114107,0.384802723652188,0.053181854357885,11.86432569,1.07391746404655,0.484664462299355,0.017720689574401,0.4758803,-0.330966062940418,0.0999355654546135,0.0903914066637306,0.02180599,-1.68495802210008,0.00862544647391272,0.140464324403423
160,3.53060094,0.544825715529989,0.446494066236971,0.0535655421761072,11.95091399,1.07668761951899,0.731042943590709,0.0260909847787265,0.46064955,-0.343890981598952,0.0856594928452345,0.0853440554109466,0.01971621,-1.71798869263494,0.00609548606073015,0.100901743253054
170,4.04827578,0.605348636403241,0.403863809355686,0.0429346861449351,12.13872338,1.08360421672005,0.652545398055338,0.0234777389434309,0.4721799,-0.335819763475489,0.106806538744301,0.0980285786974687,0.01962126,-1.72020844814131,0.00609991409797439,0.101343965550114
180,4.1780132,0.601686377542929,1.39402216002833,0.134463606050293,12.37626825,1.09238870676093,0.391373107926974,0.0140277261876002,0.40420786,-0.404672664786473,0.102328947158359,0.10189778254119,0.01771169,-1.75174440739218,8.41254281811789e-05,0.00206306208885299
190,5.02606672,0.681384902853671,1.76446021278229,0.13195138427187,12.60186797,1.09958146218494,0.835684775116959,0.0286519120718644,0.43881613,-0.363713994724638,0.0773273200478912,0.0759656562624935,0.01749171,-1.75773162542014,0.00090278254727629,0.0238004881015717
200,5.77733926,0.74153725331661,2.0204568905909,0.134925041271059,12.12165602,1.08280938218464,0.760959728590552,0.026810004577275,0.4752391,-0.339906571350805,0.135069756396381,0.129317934222639,0.01738084,-1.75993563644804,9.91455181930972e-05,0.00248871808112543
210,6.75482444,0.812496518486888,2.33359439310572,0.119180560591428,12.21931623,1.08560876956411,1.05549426318989,0.0371580441229303,0.39418323,-0.415377282056043,0.104921885683038,0.098135744083155,0.02174531,-1.689021214098,0.00915228710620102,0.148266160064317
220,7.32567743,0.835521530398867,3.19566573580434,0.159582525516484,12.45277628,1.09474956453224,0.644874368365597,0.0222515340552479,0.44917972,-0.359244718148169,0.11036786996831,0.105824848357029,0.01947657,-1.72480002432824,0.00642502797919546,0.106095179335032
230,7.30350833,0.850213226072913,1.95226038456564,0.11223311636461,12.79563984,1.10600330940243,0.922336154957808,0.0323052559672934,0.44577442,-0.35696777073325,0.0763741752772173,0.0778746820400112,0.0195553,-1.72312955202679,0.00647256406860699,0.106368035404696
240,6.92836267,0.838475789257821,0.718029950828922,0.0459320683823845,12.84747115,1.10848936235569,0.531767740562189,0.0177147088371306,0.40747817,-0.394703515273999,0.0626753811425551,0.0688226822939716,0.02560186,-1.62401110768452,0.0105601881343931,0.174122842992661
250,8.63158689,0.911393393284898,3.74349912445437,0.140116009871837,12.60102778,1.09988396579675,0.650762014229673,0.0224554040138926,0.42877385,-0.381902968215676,0.12358438848537,0.112907974336297,0.01737645,-1.76006579904294,0.000202736979305152,0.00510284596219563
260,9.61388019,0.975710554003638,1.97430289170215,0.0807550164667531,12.73450669,1.1042713283752,0.760036500185845,0.0263282843673867,0.40251969,-0.404081060418622,0.0865410498055685,0.0923355204390229,0.01727303,-1.76278374848204,0.000471352889858307,0.0122607110053627
270,8.77229497,0.938476293041572,1.37647939735842,0.0663683214636731,12.60634442,1.0996898237635,0.847573455654571,0.0295950005684866,0.41622303,-0.38412652625348,0.0538671848246541,0.0585577840315507,0.0174771,-1.75755350545137,0.000189329530478241,0.00469576426034763
280,9.878562,0.985244820561601,2.2591405091141,0.0938730339172406,12.78069084,1.10573968728276,0.815478566812612,0.0282204120690166,0.42039825,-0.381753058335036,0.0712848808095494,0.0717373966738263,0.01882803,-1.74066775024752,0.00640001175069234,0.111077222386316
290,12.40878212,1.05567466980055,6.35433471367935,0.178298226213708,12.73465951,1.10484349105296,0.346417021614679,0.0117667154011984,0.45497932,-0.348846211500251,0.0841363361945334,0.0819195215223905,0.01745944,-1.75798792338963,0.000169337770283078,0.00418623414231185
300,11.90575985,1.06484369456903,3.14567061418417,0.0973360324731857,13.13997742,1.11813245099405,0.631578384739591,0.0212467683885317,0.49419261,-0.321028438350793,0.133374085683001,0.121604365762194,0.02158894,-1.69106446416187,0.00889580879917928,0.145239321001083
