gamma_list,bisect_means,bruckner_means,ridge_means,ssdp_means,socp_means
0.001,158.897308214919,400.047146016051,400.049608591082,158.897259801703,158.886349518208
0.0202051282051282,126.03629005223,401.150407176808,401.004231131085,126.036308830855,126.035941701473
0.0394102564102564,112.323531667361,403.650205828898,401.962448370497,112.323497244149,112.323831417433
0.0586153846153846,102.896020475279,406.574219333342,402.924259133458,102.896044417927,102.89623372097
0.0778205128205128,95.6330337396892,410.078163611867,403.889662532781,95.6330869486457,95.6335632105805
0.097025641025641,89.7126279443937,414.046289269478,404.858657704747,89.7126069840149,89.7179850019658
0.116230769230769,84.717094622813,419.402736655952,405.831243763849,84.7171464913853,84.7161144175686
0.135435897435897,80.4018758715008,424.722555735958,406.807419856643,80.4019583022879,80.3965981123083
0.154641025641026,76.6099418680346,431.79236941604,407.787185118458,76.6099512879125,76.605896540159
0.173846153846154,73.2336972758246,440.16894444019,408.770538684873,73.2336523575732,73.2299268399495
0.193051282051282,70.1962161769629,448.89971424979,409.75747967747,70.1961690772717,70.1974186854635
0.21225641025641,67.440196440185,456.936920226809,410.748007257163,67.440214992529,67.4392389653927
0.231461538461538,64.9220636014346,467.717747513499,411.742120528298,64.9220695626997,64.9208486318559
0.250666666666667,62.6075463538772,476.559584125353,412.739818650474,62.6075333391454,62.6083483198523
0.269871794871795,60.4692645612733,489.193242768789,413.741100744078,60.4692717492375,60.4703133759569
0.289076923076923,58.4851662404784,499.496144609881,414.745965953234,58.4851202679942,58.4892372015129
0.308282051282051,56.6368464998268,513.99493667973,415.754413412903,56.6368465686309,56.6336260329974
0.327487179487179,54.9092517250134,524.42381430262,416.766442254903,54.9092447672245,54.9069615251861
0.346692307692308,53.2895452891814,538.929651426743,417.782051620482,53.2895275081856,53.2917268317613
0.365897435897436,51.7667849602907,556.547160844445,418.801240638975,51.7668100873176,51.7579021748661
0.385102564102564,50.3317150660698,567.985882914886,419.824008451814,50.3317190865172,50.3330640381492
0.404307692307692,48.9762201154329,588.865697855409,420.850354202668,48.9762255790605,48.9751753830693
0.423512820512821,47.6933242339899,597.158223306733,421.880277017452,47.6933017110959,47.6915797416374
0.442717948717949,46.4767610194,615.156567033426,422.91377603823,46.4767911236684,46.4763225890651
0.461923076923077,45.3213158142716,632.752119948169,423.950850403333,45.3212923551217,45.3206660304288
0.481128205128205,44.222006743641,654.496935783957,424.991499248425,44.2220305123645,44.2231008444908
0.500333333333333,43.1746553743352,679.643562563699,426.035721713761,43.1746794082477,43.1744828907625
0.519538461538462,42.1754890832789,699.738737608432,427.083516937792,42.1754883138535,42.1714954154837
0.53874358974359,41.2210076631733,714.059229126127,428.134884054386,41.2210233079333,41.2195704618061
0.557948717948718,40.3081771563916,741.058479577218,429.189822208542,40.3082043734789,40.3080303355056
0.577153846153846,39.4342282339935,762.941414245872,430.248330534527,39.4342534776647,39.4340664679248
0.596358974358974,38.5966335347205,782.441494320159,431.310408174414,38.5966508499547,38.6049267435967
0.615564102564103,37.793064270556,805.702772002667,432.376054261764,37.7930917282981,37.7836820860204
0.634769230769231,37.0215016320712,830.686948204021,433.445267942947,37.0215121299946,37.0242573835902
0.653974358974359,36.2799100131322,845.387804947016,434.518048353374,36.2799519861758,36.2767154379817
0.673179487179487,35.5666554688458,876.345279938486,435.594394635687,35.566693015901,35.5661372346147
0.692384615384615,34.8801325870483,903.992071717178,436.67430592832,34.8801109341529,34.8778511244517
0.711589743589744,34.2186780517173,933.317059850932,437.75778137197,34.2187075865134,34.2175523038634
0.730794871794872,33.5811145996005,963.791812470842,438.844820106097,33.5811338850704,33.5825142075948
0.75,32.9660813769414,988.73100610666,439.935421272074,32.9661000423312,32.9609823021032
