datasize_list,bruck_mr,bruck_logmr,bruck_std,bruck_logstd,bisect_mr,bisect_logmr,bisect_std,bisect_logstd,ssdp_mr,ssdp_logmr,ssdp_std,ssdp_logstd,socp_mr,socp_logmr,socp_std,socp_logstd
750,12.6980226,1.05687479423635,6.08911721001915,0.215586198916293,0.69056929,-0.160832197688317,0.00985741304900925,0.00615708961170526,0.02484318,-1.60646806259799,0.00235280016377649,0.0397614129572169,0.01673891,-1.77735509471691,0.00121820128281185,0.0327060594601216
800,11.02782448,1.01053883189956,4.22457590648837,0.181805439065089,0.68016104,-0.167433914691416,0.0104666923838537,0.00661664043981413,0.02576815,-1.59205801937603,0.0035339283465194,0.0529499462496499,0.01709502,-1.76816811019569,0.00130852386111645,0.0308811555428498
850,13.163335,1.09355568766522,5.1829797717261,0.151339114271864,0.68544984,-0.164060867645656,0.0093609108876813,0.00594300077527897,0.02637476,-1.58429787736828,0.00484341002260919,0.0695781793304588,0.01675475,-1.77601374544498,0.000467270802402394,0.0120937412672767
900,14.11641447,1.13503050157587,4.01003749900357,0.117216892886307,0.67480356,-0.170848008957962,0.00769554754115797,0.00494656118601829,0.02713016,-1.56956489318368,0.00340485838315389,0.053706099842831,0.01623825,-1.79003667723653,0.000895155124048961,0.0233989360115729
950,13.71330229,1.10914573141915,6.0845809611813,0.153008903746496,0.68226431,-0.166093891613376,0.0105436396755421,0.00669796585363139,0.02733824,-1.57824746698196,0.00880299797154987,0.11167023346594,0.01664167,-1.77911287895834,0.000666456221868074,0.0172422923197308
1000,25.99846718,1.36703009247554,13.9731104373754,0.209569868863251,0.66654077,-0.176272693222295,0.0150635178202947,0.00978537807142472,0.02463757,-1.60909874584355,0.00149180434377673,0.0257529390666439,0.01669869,-1.77750475285087,0.000521414986039591,0.0133799564366972
1050,16.65549609,1.1913524033972,6.92455876751323,0.166424995431505,0.66746586,-0.175608758077191,0.00929659484413513,0.00603727275905861,0.0260176,-1.59036936209187,0.00457854594312794,0.0724519383525751,0.01693075,-1.77180185300635,0.000862137352101676,0.0211713066665263
1100,17.88653164,1.24251907534184,4.09014678268988,0.0982896612760455,0.68292671,-0.165715676276313,0.0145413442595357,0.00933895993142474,0.02750912,-1.56419314833146,0.00399983487848075,0.0577766211532022,0.01655857,-1.78147565926223,0.000851351962795386,0.0217424267016824
1150,23.470705,1.35646815111912,6.55247897617616,0.114249458260932,0.69106274,-0.160511001752752,0.00837564923323691,0.00523226842047544,0.02659288,-1.57731226910403,0.00271477297344241,0.0450159708684148,0.01634537,-1.78747572926572,0.00108363895899162,0.0290838312653337
1200,32.14429536,1.4594806910969,17.5876580563085,0.206284924383173,0.68939743,-0.161559914964942,0.00850874618091421,0.00533382133446634,0.02413049,-1.61807522885163,0.00139606325505369,0.0247580614889391,0.01701846,-1.76923723093688,0.000483251078518082,0.0123267624799702
1250,29.37278931,1.44839772724529,10.2304550845569,0.131877063001666,0.68876689,-0.161963046439998,0.00925076391950053,0.00583982836023031,0.02620289,-1.58384054231549,0.0027922058020497,0.0458333630052349,0.01740754,-1.76162032469532,0.002000177693884,0.046660331540337
1300,28.30730623,1.44283007300145,6.09303978008256,0.093916021869016,0.67309243,-0.172009053305732,0.0140714986065254,0.00894733561755584,0.02597851,-1.59027643037309,0.00429287577283573,0.0672351833681178,0.01661462,-1.78014111252711,0.000974926285304575,0.024301879514964
