gamma_list,bisect_means,bruckner_means,ridge_means,ssdp_means,socp_means
0.001,4.48050712577595,0,4.51572998319368,4.48050714965973,4.4846462792757
0.0202051282051282,4.05030329086268,0,4.5248181876707,4.05030328757988,4.05041712043832
0.0394102564102564,3.81618213478226,0,4.53393860251781,3.81618214540358,3.81602260087431
0.0586153846153846,3.66440295698867,0,4.54309122451434,3.66440299856711,3.6646909100631
0.0778205128205128,3.55705575323502,0,4.55227604858624,3.55705577008638,3.55706602535588
0.097025641025641,3.4764412245339,0,4.56149306972048,3.47644122718361,3.47662817120749
0.116230769230769,3.41310323098384,0,4.57074228279476,3.41310326854736,3.41326994292536
0.135435897435897,3.36155539143728,0,4.5800236827838,3.36155537201917,3.36169692557086
0.154641025641026,3.31841563953214,0,4.58933726462913,3.31841563748263,3.31840185962709
0.173846153846154,3.2814955247524,0,4.59868302324311,3.28149552022133,3.28157570998682
0.193051282051282,3.24932006932947,0,4.60806095358602,3.24932007204597,3.2496219251488
0.21225641025641,3.22086017248368,0,4.61747105059917,3.22086016946876,3.22146731189734
0.231461538461538,3.1953758009221,0,4.62691330922375,3.1953757953062,3.19566094235553
0.250666666666667,3.17232068670614,0,4.63638772439744,3.17232068817639,3.17260856052068
0.269871794871795,3.15128220499399,0,4.64589429105963,3.15128220212328,3.15142156254558
0.289076923076923,3.1319422303915,0,4.65543300415833,3.13194223535374,3.13210613443398
0.308282051282051,3.11405108806587,0,4.6650038586436,3.11405108529012,3.11405427480876
0.327487179487179,3.09740961341313,0,4.67460684947241,3.0974096123083,3.09746026418051
0.346692307692308,3.08185666603749,0,4.68424197156695,3.08185667007401,3.08192230693305
0.365897435897436,3.06726017792657,0,4.69390921988886,3.06726018858492,3.06731887530972
0.385102564102564,3.05351067120283,0,4.7036085893813,3.05351067635829,3.05359310817246
0.404307692307692,3.04051640283937,0,4.71334007500211,3.04051640210679,3.0407625992262
0.423512820512821,3.02819978515379,0,4.7231036716895,3.0281997815512,3.02869378547833
0.442717948717949,3.01649463365879,0,4.73289937440229,3.01649463947049,3.01675588420637
0.461923076923077,3.00534408382117,0,4.74272717809004,3.00534408467464,3.00562134106077
0.481128205128205,2.99469885805886,0,4.75258707770306,2.99469885978828,2.99496461843245
0.500333333333333,2.98451603674283,0,4.76247906820355,2.98451603933218,2.98460111427075
0.519538461538462,2.97475797904244,0,4.77240314453258,2.97475798995133,2.97480264136137
0.53874358974359,2.96539151733626,0,4.78235930164622,2.96539152242302,2.96543836591805
0.557948717948718,2.95638724886985,0,4.79234753451295,2.95638724687613,2.95644788568571
0.577153846153846,2.94771898368384,0,4.80236783807321,2.94771898611192,2.94782263773845
0.596358974358974,2.93936333857355,0,4.81242020728887,2.93936334318803,2.93935252511552
0.615564102564103,2.93129928859181,0,4.82250463712783,2.93129929675687,2.93131765090216
0.634769230769231,2.92350790547332,0,4.83262112253709,2.92350791399645,2.92350455325084
0.653974358974359,2.9159720707111,0,4.84276965848534,2.91597206901724,2.91601166867908
0.673179487179487,2.90867621346927,0,4.85295023991865,2.90867621912162,2.90871975815232
0.692384615384615,2.90160622256553,0,4.86316286181501,2.90160622494251,2.90162506954193
0.711589743589744,2.89474916060595,0,4.87340751912509,2.89474916308737,2.89474784187615
0.730794871794872,2.88809321906505,0,4.88368420681148,2.88809321652134,2.88808790557899
0.75,2.88162752145257,0,4.89399291984358,2.88162753634061,2.88162022857346
